                 E          Z          X           Y     THETA  Label
32813   597.969588  19.725324  23.336458   16.502323  0.000596    1.0
32814   276.558201   1.632037  37.623955   34.617558  0.001066    1.0
32815   476.972701  36.599135  30.713860   46.250359  0.001156    1.0
32816   895.134425   4.876870  36.411373   19.325167  0.000859    1.0
32817  1259.625673   8.211639  24.082945   23.264381  0.000698    1.0
32818  3311.203915  13.252240   8.139195   -3.768131  0.000187    1.0
32819   367.024664  46.353726  47.682987   48.960014  0.001423    1.0
32820  2501.773537  34.572830   3.892522   12.965379  0.000282    1.0
32821   445.240703  15.974280  25.071272   20.770891  0.000678    1.0
32822  1249.014985  50.631627  15.046973   23.768909  0.000586    1.0
32823  1265.681997  16.680551  24.698170   15.620781  0.000609    1.0
32824  2536.070915  10.824674  10.087114  -10.296085  0.000300    1.0
32825   831.102959  25.636998  21.819712   22.369890  0.000651    1.0
32826  2876.564269  30.834210   2.647745    9.463773  0.000205    1.0
32827   190.924090  45.849318  25.237804   23.134890  0.000713    1.0
32828   930.817692  12.880744  16.942190    6.029089  0.000375    1.0
32829   443.549230  15.919932   4.149453    5.710268  0.000147    1.0
32830   265.824743  28.085661  12.687794   55.768345  0.001192    1.0
32831   332.903702   9.662586  11.697215   30.263170  0.000676    1.0
32832  2266.919229  12.867861   6.413364    6.220403  0.000186    1.0
32833  1717.388804   5.306810  -3.271986   -4.148792  0.000110    1.0
32834   677.809654  19.584912  14.189672   40.176537  0.000888    1.0
32835   740.564428   9.256153  43.309868   37.200409  0.001190    1.0
32836   589.354518  26.451132  27.459639   36.883022  0.000958    1.0
32837   238.245791   5.533264  29.919657    5.801054  0.000635    1.0
32838   197.428769   7.915370  25.361403   46.116070  0.001097    1.0
32839   644.623317   8.568310   9.059949   23.208500  0.000519    1.0
32840  1059.712868  37.169859   9.618880   18.466846  0.000434    1.0
32841   778.175132  33.151507   3.871252   21.805229  0.000461    1.0
32842   981.199903  14.459485   9.557160   44.420033  0.000947    1.0
32843   507.963275   7.894955  31.115774   55.394188  0.001324    1.0
32844   371.349310   4.331317  39.557877   43.665226  0.001228    1.0
32845   691.311615  19.098640  33.965069   38.557156  0.001071    1.0
32846   328.670310   3.739490  15.818457  -42.058956  0.000937    1.0
32847  2208.668197  35.167690  17.876175   12.544098  0.000455    1.0
32848  1341.481510  19.441598  12.814648   21.820194  0.000527    1.0
32849   586.595081  49.330933  14.777920   25.457129  0.000613    1.0
32850   942.791478  20.433460  22.776430   23.397097  0.000680    1.0
32851   170.662222  35.530556  32.514133   27.565348  0.000888    1.0
32852  2045.094374  40.200011  -2.168413   24.009155  0.000502    1.0
32853  2837.328405   1.577734  -4.149012    6.339027  0.000158    1.0
32854   666.158374  10.584234  20.513229   18.450483  0.000575    1.0
32855   599.343677   8.731431  31.555241   55.941517  0.001339    1.0
32856  1917.190759  51.894455  37.842674   15.500014  0.000852    1.0
32857  1944.989132   9.908136   0.393669   16.754158  0.000349    1.0
32858  2731.588955  20.885188 -10.633668    5.974811  0.000254    1.0
32859   243.734242   5.258810   9.728599   50.888290  0.001080    1.0
32860  1187.268772  20.199102  28.463312    5.899978  0.000606    1.0
32861  1608.501239  11.281560   6.105232    3.960047  0.000152    1.0
32862  1624.245555  29.378596  13.417744    4.863276  0.000297    1.0
32863   510.853321  15.231808  35.872959   32.935680  0.001015    1.0
32864  1062.408351   6.994500  10.267457   23.182817  0.000528    1.0
32865   363.768484  30.946654  45.156696   56.964355  0.001514    1.0
32866   853.841836   2.202666  42.732155    5.652689  0.000899    1.0
32867   372.424597   8.030531   8.862673   19.256948  0.000442    1.0
32868   953.549810   5.715107  11.091130   28.028788  0.000628    1.0
32869   328.052725  19.442274  12.361839   47.847900  0.001030    1.0
32870   470.371593  27.926426  17.740160   19.852694  0.000555    1.0
32871   650.383879  49.921208  18.813910   39.757759  0.000916    1.0
32872  1156.943849   1.172961  20.381409   -8.644225  0.000461    1.0
32873   574.803083  37.657052  22.450014   18.337687  0.000604    1.0
32874  2763.123360  31.323356   9.118864    5.702680  0.000224    1.0
32875  1244.447841  16.405777  27.538317    3.783724  0.000579    1.0
32876   279.267865  26.024322  14.526089   38.763741  0.000862    1.0
32877   153.159106  40.272403  10.114960   30.044277  0.000660    1.0
32878   470.501338  37.943372   9.459512   27.569252  0.000607    1.0
32879  1635.675606  10.587926  10.307109   -9.361002  0.000290    1.0
32880   763.514694   6.096560  56.278473   39.068623  0.001428    1.0
32881  2332.450085   8.400186  19.956274   18.663649  0.000569    1.0
32882   667.986600  21.477152  12.082593   36.190083  0.000795    1.0
32883  1010.029306  44.129383  31.410198   21.193373  0.000789    1.0
32884  1677.079045   7.391408  26.366251   12.426563  0.000608    1.0
32885  1423.479849  21.008433  23.175308   14.864564  0.000574    1.0
32886  2534.958182  18.367548  17.308901    4.127038  0.000371    1.0
32887  1003.615875   9.598576  13.808172   28.084442  0.000652    1.0
32888   755.789842  49.736670  26.708292   17.771873  0.000668    1.0
32889   539.184234  30.046136  36.283424   45.442871  0.001211    1.0
32890  2049.066984   6.932869  13.113699    5.477601  0.000296    1.0
32891  1505.724373   6.619864  12.116564   31.552776  0.000704    1.0
32892  2004.622745  51.768743  12.542130   28.852880  0.000655    1.0
32893   348.649081  27.620689  16.267649   24.014694  0.000604    1.0
32894  1086.723939  28.920305   6.976058   14.634579  0.000338    1.0
32895   429.774294  46.713213  37.556946   15.717034  0.000848    1.0
32896  2903.695299   1.076529 -18.360273    5.364899  0.000399    1.0
32897   782.534462   9.333652  34.104931   29.246754  0.000936    1.0
32898   767.389619   4.594075  46.090752   16.219725  0.001018    1.0
32899   371.777157  21.668758   6.226717   32.437523  0.000688    1.0
32900   590.958270  11.068929  15.892495   19.141312  0.000518    1.0
32901    56.833644  38.191728  41.386490   31.717245  0.001086    1.0
32902   845.898312  29.527930  28.046581   22.921497  0.000755    1.0
32903   423.198950  30.767357   8.451262   25.717003  0.000564    1.0
32904  1382.596117  26.885858  10.669373   29.314297  0.000650    1.0
32905  2201.768862  27.667185  12.173454   22.231291  0.000528    1.0
32906  1845.144517  22.144957  16.396597   -0.518949  0.000342    1.0
32907  1146.783786  19.218714  11.218569   15.911311  0.000406    1.0
32908  2145.406671  11.034132  18.852825    4.812665  0.000406    1.0
32909   432.662759  10.964038  38.550797   34.759178  0.001082    1.0
32910   490.142527  12.064279  42.294056    5.123968  0.000888    1.0
32911   112.672946  38.859404  19.028669   19.368109  0.000566    1.0
32912  1841.954580   3.185630 -16.417561    3.246823  0.000349    1.0
32913  1143.549955   9.997197  10.228074   22.344370  0.000512    1.0
32914   376.891839  20.933828  22.815460   44.782051  0.001047    1.0
32915   533.951755  34.655386  28.346992    3.589122  0.000595    1.0
32916  1330.037415  20.420101   9.109948   42.669762  0.000909    1.0
32917   298.647183  48.846642  35.836426   49.343967  0.001270    1.0
32918   648.062476  49.727925  28.067766   34.862663  0.000932    1.0
32919   828.547722  51.690338   2.480047   25.174780  0.000527    1.0
32920   239.971877   8.919528  14.903860   48.959503  0.001067    1.0
32921   854.561885  27.551174  12.902648   45.968868  0.000995    1.0
32922   363.416814  42.098185  18.965620   29.499037  0.000730    1.0
32923   614.774574  19.899173  21.142660   17.226027  0.000568    1.0
32924   521.791670  51.000604   7.390438   55.089432  0.001157    1.0
32925   537.055420  48.027977  12.226850   19.373356  0.000477    1.0
32926  1262.596283  10.536004  22.730490   33.976295  0.000852    1.0
32927   240.445868   4.224920  10.325667   29.667345  0.000655    1.0
32928   362.207672  50.978731  40.941914   54.601353  0.001421    1.0
32929  1880.116377   5.040603  19.496563    5.163594  0.000420    1.0
32930  1196.707468  27.753840  17.414522   30.168314  0.000726    1.0
32931  1251.847405   7.226326  16.036354   12.844182  0.000428    1.0
32932   364.540639  15.359719  17.838890   17.825426  0.000526    1.0
32933   914.248647  29.870917  12.636733   20.137154  0.000495    1.0
32934   949.235369  11.144344  22.734119   21.380377  0.000650    1.0
32935   639.523282  47.399512  40.996178   16.702011  0.000922    1.0
32936   516.087337  19.086924  20.112385   25.418489  0.000675    1.0
32937   479.912133  28.703624  12.273384   39.231007  0.000856    1.0
32938  2515.554464  11.896910  -4.171952    4.539886  0.000128    1.0
32939   350.745017  51.425082  29.303888   32.119698  0.000905    1.0
32940   921.160255  15.512667  21.968519    3.642211  0.000464    1.0
32941  1497.879331  55.814914  -0.928660   30.496628  0.000635    1.0
32942   918.482306  30.184107  25.022116   18.018541  0.000642    1.0
32943   467.029748  10.481088  23.199593  -24.456362  0.000703    1.0
32944   511.629116  51.594497  18.772726   35.533352  0.000837    1.0
32945   570.707792  45.987321  18.775776   48.412090  0.001081    1.0
32946   458.587556   7.601243  30.141249   18.143000  0.000733    1.0
32947   247.043413  28.271023  42.031464   23.191664  0.001000    1.0
32948  1203.333529  51.835802  12.839830   20.741167  0.000508    1.0
32949   450.839069  48.811278  10.675988   31.850174  0.000700    1.0
32950   784.644562  52.110780  18.274616   40.472591  0.000925    1.0
32951  3862.100149   6.711509   5.692008    5.317165  0.000162    1.0
32952  1440.311033  28.531954   9.999027   16.874269  0.000409    1.0
32953   337.065715  30.886084  18.742798   52.125214  0.001154    1.0
32954   846.636783  15.978473  11.455028   39.340569  0.000854    1.0
32955   198.108572  17.909207  26.984375   28.672916  0.000820    1.0
32956  1842.306823  48.817066  12.021941   24.868525  0.000575    1.0
32957  1778.904037  20.804129  10.555802   21.908863  0.000507    1.0
32958  1111.563509  31.600039   8.972980   23.704632  0.000528    1.0
32959   888.468851  46.359527  44.076332  -33.393211  0.001152    1.0
32960   935.562968  26.149369  27.794441   18.201887  0.000692    1.0
32961   563.041158  49.214908  19.134121   28.259918  0.000711    1.0
32962   947.732837  49.614551  10.940242   20.421604  0.000482    1.0
32963   391.735067  14.717747  36.198666   37.970669  0.001093    1.0
32964   341.891339  18.274200  23.146660   21.155481  0.000653    1.0
32965   753.124306  38.477397  22.906431   21.403202  0.000653    1.0
32966   138.279503  38.477279  43.944874   37.335991  0.001201    1.0
32967  1283.989179  14.089880  24.133024    3.464937  0.000508    1.0
32968   382.294213  19.057260  19.744419   16.014677  0.000530    1.0
32969  1088.941194  10.971634   8.557366   33.058712  0.000712    1.0
32970   412.069227  46.029350  44.561020   14.355529  0.000975    1.0
32971  2352.026032  39.434146   6.512138   16.071640  0.000361    1.0
32972   531.362628  25.046163  27.155933   31.722334  0.000870    1.0
32973   504.672211  18.834613  43.895927   33.779793  0.001154    1.0
32974   917.387673  25.404109  15.481480   16.187391  0.000467    1.0
32975   600.487754  16.973350  22.191992   32.828087  0.000826    1.0
32976  1535.370049   5.507847  13.311274   26.753897  0.000623    1.0
32977   515.933220  28.542352  22.101828   32.815121  0.000824    1.0
32978   210.356510  46.242766  27.394648   25.703970  0.000782    1.0
32979   157.060945  47.509057  38.852337   27.844637  0.000995    1.0
32980  2158.798560  42.094252  11.558479   18.353018  0.000452    1.0
32981   243.997984  13.913802  39.254875   46.478142  0.001268    1.0
32982   690.417363  46.679018  21.465982   19.634895  0.000606    1.0
32983  1404.498315  15.516505  -2.003707   29.600561  0.000618    1.0
32984   781.707706   4.197268  32.062035   28.125740  0.000889    1.0
32985  2500.037929   2.189559  -2.130615   24.614716  0.000515    1.0
32986   438.193356  27.010136  10.561743   22.158033  0.000511    1.0
32987   353.412638  37.405504  46.841896   43.807880  0.001336    1.0
32988  2873.542620  40.782803  17.800667   17.275999  0.000517    1.0
32989   247.233004  25.771716  16.601494   18.107653  0.000512    1.0
32990   423.766781  19.334898  11.459731   22.233727  0.000521    1.0
32991   703.742200   6.370972  11.752798   18.525259  0.000457    1.0
32992   615.323612  16.732689   8.868706   36.297596  0.000779    1.0
32993   914.116811   4.569106  30.052883   16.637793  0.000716    1.0
32994  2208.121753  24.368042  18.078026    5.475360  0.000394    1.0
32995   896.548480  17.509657   7.152678   31.367781  0.000670    1.0
32996   360.851864   6.976304  37.564957   60.066612  0.001477    1.0
32997   767.242713  38.951200  44.035568   21.997265  0.001025    1.0
32998   338.379436  36.502374  30.631668   35.855595  0.000982    1.0
32999   987.896880  28.307510   8.803762   38.521549  0.000823    1.0
33000   401.934586  35.230123  14.407604   31.900776  0.000729    1.0
33001  3178.189507   5.131121  -7.311938    4.885264  0.000183    1.0
33002   118.573941  40.031631  38.037266   22.400196  0.000919    1.0
33003  2217.278771  38.708198   7.483888   19.325020  0.000432    1.0
33004  1235.405163  24.979564  25.707201   17.064079  0.000643    1.0
33005  2783.400773   8.039767  23.096788    9.941539  0.000524    1.0
33006   287.229398  17.729073  14.237138   51.817093  0.001120    1.0
33007  1551.647887   1.579520  19.371483   12.853082  0.000485    1.0
33008   596.687697  46.507964  41.068077   17.537237  0.000930    1.0
33009  1200.089938  45.649652  15.327904   11.359604  0.000397    1.0
33010  2344.062530   6.904222   8.563024   21.574444  0.000484    1.0
33011   954.801592  49.657988  24.192747   25.990419  0.000739    1.0
33012   942.689336  10.587366  27.842737  -20.952812  0.000726    1.0
33013   994.316969  16.344379  13.113225   21.379320  0.000523    1.0
33014  1323.897965  10.006143   5.675902   -4.581722  0.000152    1.0
33015   942.092281  19.906129  38.128708   17.801926  0.000877    1.0
33016   488.365865   9.380921  10.571794   48.842072  0.001042    1.0
33017  1770.279641  17.480554   9.542167   22.049835  0.000501    1.0
33018   628.400697  27.497345  10.340360   46.248318  0.000987    1.0
33019   646.522747  46.762310  20.424330   45.374615  0.001036    1.0
33020   734.912708  17.623286  17.981529   27.403229  0.000683    1.0
33021   936.280812  50.073438  -2.158378   33.820076  0.000706    1.0
33022   858.830422  19.495145   3.017525   46.520130  0.000971    1.0
33023   678.645021  46.519180   4.754871   35.129662  0.000738    1.0
33024   935.373036  39.880970  13.233716   19.256113  0.000487    1.0
33025   315.029240  48.849988  19.066465   48.778439  0.001091    1.0
33026  1990.689207  13.053859 -15.602066    5.860425  0.000347    1.0
33027   162.055413  47.158812   8.168479   32.431641  0.000696    1.0
33028   622.930048  29.381232  27.328623   23.734802  0.000754    1.0
33029   941.899548  12.828803  -4.735885    6.112735  0.000161    1.0
33030  1106.934259  35.543549  25.508345   33.230858  0.000873    1.0
33031   833.947490  17.123832  20.660414   33.884232  0.000827    1.0
33032  2022.685286  28.540973   9.128246   31.471241  0.000683    1.0
33033   487.682550  41.550725  38.359489   32.642765  0.001049    1.0
33034   421.871233  31.321185  15.791596   24.655514  0.000610    1.0
33035   821.852621  45.692024   2.655321   21.261818  0.000446    1.0
33036   354.144979  40.649861   9.432629   31.109940  0.000677    1.0
33037   293.821576  48.158648   4.835931   45.742741  0.000958    1.0
33038  1615.698922  47.745295  11.649950   20.275967  0.000487    1.0
33039  3089.996260  25.960789  12.235785    9.872092  0.000328    1.0
33040   845.174012   8.707013  15.919493   20.347525  0.000538    1.0
33041   587.978145  47.386433  14.821769   46.231964  0.001011    1.0
33042   219.367705  49.091461   9.543394   28.881578  0.000633    1.0
33043   883.748140  50.573054  12.676472   17.971834  0.000458    1.0
33044  2822.175169   4.724583  23.458311    6.609677  0.000508    1.0
33045  2023.189591  18.995159  11.165469   21.612869  0.000507    1.0
33046   443.064737  45.892561   9.724172   17.830906  0.000423    1.0
33047   437.260728  39.592585  21.540720   18.658449  0.000594    1.0
33048   464.498604  42.008900  41.688454   32.632507  0.001103    1.0
33049   789.639455  47.953363  18.962980   45.527451  0.001027    1.0
33050   683.222468  36.964251  30.719030   32.870975  0.000937    1.0
33051   139.793027  37.003811  44.326031   21.187361  0.001023    1.0
33052   756.261553  41.710538  30.232090   17.625137  0.000729    1.0
33053  1675.656162   8.720973   4.469472   -8.625693  0.000202    1.0
33054   827.833616  49.186802  14.630718   28.189444  0.000661    1.0
33055   734.165260  49.761473   6.438673   14.036417  0.000322    1.0
33056   151.868768   8.603204   9.266667   33.407387  0.000723    1.0
33057   335.786027  27.526311  30.538206   51.325581  0.001244    1.0
33058   443.778070  39.236181  17.505201   16.140898  0.000496    1.0
33059   482.558311  24.843167  30.972986   46.564240  0.001165    1.0
33060   137.900066  46.758096  46.597164   35.493011  0.001220    1.0
33061  1164.963421  39.604543  -1.874232   12.775734  0.000269    1.0
33062  1854.736531  37.632736  11.066389   19.544973  0.000468    1.0
33063   624.671828   9.442933  19.984331   32.406071  0.000793    1.0
33064   781.964365  20.819287  45.908966   10.187589  0.000980    1.0
33065   714.949694  24.997957  17.333723   28.261353  0.000691    1.0
33066   634.886057  20.940255  26.467030   15.964724  0.000644    1.0
33067   553.109359  17.683626  25.286791  -27.495415  0.000778    1.0
33068  2203.136498   6.540663   4.957157    4.950591  0.000146    1.0
33069   791.810422  10.678273  29.892292   39.673023  0.001035    1.0
33070   370.008218  21.316172  33.739326   52.578632  0.001302    1.0
33071  1743.238661   5.063120   4.303369    4.259650  0.000126    1.0
33072   898.755939  10.242237   9.068713    3.783309  0.000205    1.0
33073  1676.606079  47.349747   8.728122   16.100113  0.000381    1.0
33074  1270.498984  13.331616   2.027254   27.155340  0.000567    1.0
33075   495.451383  26.167328  52.193813   25.614372  0.001211    1.0
33076  1567.584663   7.174318  -0.041551  -23.662159  0.000493    1.0
33077   471.280793  25.932716  21.713192   36.457184  0.000884    1.0
33078  3055.187342   8.681528   1.299558  -22.275579  0.000465    1.0
33079   585.338751  49.070937  12.317734   29.308041  0.000662    1.0
33080  1192.915743  17.785769   3.410855   28.637175  0.000601    1.0
33081  1843.247013  40.115550  10.690375   18.806177  0.000451    1.0
33082   473.193338  38.199526  23.652021   20.512699  0.000652    1.0
33083   699.714761  17.183028   4.304736   25.298729  0.000535    1.0
33084   471.642169   8.736771  44.764183   51.381104  0.001420    1.0
33085  1717.215185  23.932502  23.601166    5.587177  0.000505    1.0
33086   985.072875  50.297850  33.740242   37.810738  0.001055    1.0
33087  1068.937939  38.677962  43.143860   23.628658  0.001025    1.0
33088   300.847924   8.447464  22.956747   41.251484  0.000984    1.0
33089   681.842467  49.786001  57.635498   19.616423  0.001268    1.0
33090  1191.052836  50.001441  21.242355   20.362497  0.000613    1.0
33091   154.236510  36.734997  10.459941   34.958851  0.000760    1.0
33092  1852.988526   5.066202  12.864160   11.826012  0.000364    1.0
33093   522.832533  34.498562  23.120018   34.565903  0.000866    1.0
33094   354.224287   1.733759  67.269821    2.928393  0.001404    1.0
33095  1504.128837  51.208366  16.602253   16.148743  0.000482    1.0
33096   321.842408  37.912861  35.986267   21.442059  0.000873    1.0
33097   313.490590  38.855762  23.457462   25.172516  0.000717    1.0
33098   285.765124  10.366514  11.682685   25.352287  0.000582    1.0
33099   986.059071   6.550260  19.729433   39.404808  0.000919    1.0
33100   486.069442  18.926385  26.221321   17.864372  0.000661    1.0
33101    78.791768  41.719569  39.655663   52.420448  0.001369    1.0
33102   422.069623  22.434696   3.075056   28.168093  0.000590    1.0
33103   797.339282  46.850199  31.556482   26.446224  0.000857    1.0
33104  1104.459718  26.903289  22.067665   32.320446  0.000815    1.0
33105   307.460834  30.398705  20.195278   27.930763  0.000718    1.0
33106   220.775759   3.768630  20.719168   39.133324  0.000923    1.0
33107  1587.913842  52.018472  21.514900   17.709494  0.000580    1.0
33108  1586.822089  19.716692  23.822321   18.349117  0.000627    1.0
33109  2273.744293   2.939655  17.444439    1.921396  0.000366    1.0
33110   506.450043   1.263742  22.271315   -7.598699  0.000491    1.0
33111   511.425979  15.298505  25.283882   17.784189  0.000644    1.0
33112   802.889472  10.141308  20.536375   36.982700  0.000882    1.0
33113   714.762691  36.701987  38.112175   53.410030  0.001367    1.0
33114  2269.525055   6.952596  16.805695    5.145483  0.000366    1.0
33115  1513.322652  36.883605  10.825109   17.816334  0.000434    1.0
33116   247.376415  25.668426  39.937244   18.105844  0.000914    1.0
33117   283.351295  18.565716  47.846733   17.727945  0.001063    1.0
33118  1879.766109   3.370031  16.055447    5.626101  0.000355    1.0
33119   486.229457  23.356752 -15.489809  -17.252478  0.000483    1.0
33120  2034.495006  49.009743  15.686070   18.217731  0.000501    1.0
33121  2761.867945  18.293515  20.226027   -6.286673  0.000441    1.0
33122   341.387519  49.720415  14.601223   43.986675  0.000965    1.0
33123   690.242482   7.494794  15.462352   30.211750  0.000707    1.0
33124  1873.238916  55.679324  -0.584307    7.705171  0.000161    1.0
33125   138.527781  11.159467  39.017826   18.556171  0.000900    1.0
33126   489.247344  46.322846  21.278753   19.929411  0.000607    1.0
33127  1703.700592   1.642553   7.362612    5.411025  0.000190    1.0
33128   485.739694  28.391976  10.939192   15.856286  0.000401    1.0
33129   696.803102  20.685474  18.138920   22.012903  0.000594    1.0
33130   818.562454  20.226067  17.542553   21.589806  0.000580    1.0
33131  1843.689866  36.955571   7.854286   31.153820  0.000669    1.0
33132   625.872823   7.284289  12.082400   -2.421123  0.000257    1.0
33133  1548.146018   8.357306   6.173170    5.136617  0.000167    1.0
33134   311.565792  17.760768  21.962303   28.491079  0.000750    1.0
33135   307.247398   6.200818  34.770485   22.393148  0.000862    1.0
33136  2872.067181  45.939139  13.942628   16.307859  0.000447    1.0
33137   455.501183   8.730685  40.476440   21.255819  0.000953    1.0
33138   368.439394  10.523457   8.660100   47.349236  0.001003    1.0
33139   870.289959   4.916906  16.889694   16.082697  0.000486    1.0
33140   726.863934  29.725795  21.657093   50.110096  0.001137    1.0
33141   650.548333  10.120898  17.130808   37.209045  0.000854    1.0
33142   707.834269   6.832660  44.768600   47.207687  0.001356    1.0
33143  1060.269116  39.257044  15.084806    9.490175  0.000371    1.0
33144   974.407647   4.506490  30.799458   27.331619  0.000858    1.0
33145   896.181706   9.492290  19.559458   42.854115  0.000982    1.0
33146   465.548443  48.666919  13.230511   33.889423  0.000758    1.0
33147    86.646587   4.465331  32.070351   48.770103  0.001217    1.0
33148   380.623962   7.159069   9.291460   41.827312  0.000893    1.0
33149   761.030951  36.286018  21.547304   32.418919  0.000811    1.0
33150  1346.118552  15.420236   7.894745    3.686700  0.000182    1.0
33151   946.631807  18.148702  17.108692   21.350027  0.000570    1.0
33152  1478.771501  17.538707  16.826199   30.166277  0.000720    1.0
33153  2834.519059  16.346832   7.000514   19.332197  0.000428    1.0
33154   216.247570  14.785533   9.386711   22.037935  0.000499    1.0
33155  1455.329041   4.741431   8.187490  -11.318499  0.000291    1.0
33156   175.419463  39.116270  11.426740   37.850773  0.000824    1.0
33157   574.939447  41.163303  11.852689   35.796535  0.000785    1.0
33158  1552.552637  16.757884   5.857673    6.124967  0.000177    1.0
33159  1419.745081  36.546638  16.075932    4.423071  0.000347    1.0
33160   774.892533  17.073556  12.305475   17.455103  0.000445    1.0
33161   360.106566  26.226992  27.717489   19.692541  0.000708    1.0
33162  2958.956321   8.524743   1.746385    5.594553  0.000122    1.0
33163   386.563685  35.455258  45.461346   43.280464  0.001307    1.0
33164   871.116738  30.836469  33.006294   20.186234  0.000806    1.0
33165  1777.029181  47.476187   8.263498   16.237375  0.000379    1.0
33166  1439.310387  10.890303  13.295866   29.555120  0.000675    1.0
33167   353.896757  30.319177  44.951733   39.119381  0.001241    1.0
33168   757.601037  38.192870  29.003986   39.120670  0.001014    1.0
33169  2493.014691   1.760551   6.698710    5.758389  0.000184    1.0
33170   485.737615  52.188081  33.003052   10.716365  0.000723    1.0
33171  1679.252470  26.873897  29.948402   34.518986  0.000952    1.0
33172   660.685215   3.939723  43.730087    5.168893  0.000918    1.0
33173   484.276897  10.415905  34.070915   19.792582  0.000821    1.0
33174   219.088297  19.963140  16.618956   43.057152  0.000962    1.0
33175  1251.272348  30.454294  31.455244   19.826826  0.000775    1.0
33176   943.191593   2.027114 -17.113068    4.842070  0.000371    1.0
33177  1394.077053  41.443061  18.695538   41.931641  0.000956    1.0
33178   701.237000  23.562728  30.664156  -16.279253  0.000723    1.0
33179   331.827780  52.371201  16.094927   46.483040  0.001024    1.0
33180  2075.014510   5.283586   9.895041   34.941559  0.000757    1.0
33181  1050.175744   1.759195  17.278173   -8.630614  0.000403    1.0
33182   173.812895  36.337693  14.435926   36.784374  0.000823    1.0
33183  1854.574451  23.535212   4.412257   15.975206  0.000345    1.0
33184  1009.000221   4.673791  20.505749    5.397689  0.000442    1.0
33185   942.660197  30.111830  13.241558   18.009533  0.000466    1.0
33186   574.762147  11.335613  16.585939   26.596830  0.000653    1.0
33187   901.184448  37.935579  34.034691   19.997608  0.000822    1.0
33188   766.848358  51.949518  34.109081   29.242100  0.000936    1.0
33189   294.892090   8.119865  25.061106   28.248276  0.000787    1.0
33190   173.444890  27.907353  17.082394   43.270832  0.000969    1.0
33191   341.754054   6.082420  47.497128   46.875317  0.001391    1.0
33192   714.481241  42.396433  27.589491   25.996803  0.000790    1.0
33193  2630.881236   8.730189   6.977267   13.525708  0.000317    1.0
33194  1766.006472   3.824333 -17.361660    4.853685  0.000376    1.0
33195   476.516510  37.806177  14.119720   46.473244  0.001012    1.0
33196  1059.540201  47.131499  38.643303   16.496071  0.000875    1.0
33197   556.461575   6.163002  13.676023    5.822324  0.000310    1.0
33198   286.680822  37.426790  15.426717   47.983711  0.001050    1.0
33199   438.901725  20.586530  11.209103   51.617279  0.001101    1.0
33200   154.763581  41.722975  39.720825   54.747990  0.001409    1.0
33201   699.809696  10.635708  19.903530    5.267277  0.000429    1.0
33202   854.446060  47.918291  46.217159   15.831640  0.001017    1.0
33203   180.291709  15.510221  12.027508    5.183529  0.000273    1.0
33204   303.482750  35.546366  14.975410   24.340052  0.000595    1.0
33205  1410.723704   7.161866  20.098501   25.022537  0.000669    1.0
33206   338.237840  31.744811  16.525976   45.028805  0.000999    1.0
33207   843.952108  28.598696  30.314611   22.899084  0.000791    1.0
33208  1098.068005  10.531783  18.859983   14.353833  0.000494    1.0
33209   872.776077  27.769309  26.341696   31.569820  0.000857    1.0
33210  2947.475909  29.441694  10.421432   -3.840469  0.000231    1.0
33211   718.054551  17.776628  20.906839   25.362099  0.000685    1.0
33212   493.746864  51.494224  19.464712   53.116302  0.001178    1.0
33213  1455.571405   1.744261  17.708391    7.243142  0.000399    1.0
33214  2305.669030  27.959666  -9.388077   -9.058470  0.000272    1.0
33215   428.500170  47.277852  32.835365   27.318098  0.000890    1.0
33216   467.277378  25.438742  16.280365   46.707664  0.001031    1.0
33217  1199.171471  40.768976  11.000339   25.955984  0.000587    1.0
33218  2348.799184  24.999694  10.996963    9.901554  0.000308    1.0
33219   639.122593  25.694540  38.186344   10.327293  0.000824    1.0
33220   276.078962  28.782085  14.509418   22.762108  0.000562    1.0
33221  2372.285518  42.145935  16.703293   20.598307  0.000552    1.0
33222   374.046656  19.725721  18.012205   19.003159  0.000546    1.0
33223   661.051528  13.975359  -9.617559   -2.056980  0.000205    1.0
33224   537.824628  26.236943  21.358093   30.932648  0.000783    1.0
33225  1162.452894  49.799757  13.161546   19.089506  0.000483    1.0
33226  1385.894951  14.855737  24.814074   19.308170  0.000655    1.0
33227   254.979946  35.986396  21.525387   23.756161  0.000668    1.0
33228   333.270324  29.701990  29.232079   54.157074  0.001282    1.0
33229   858.849534   6.024553  44.601562   34.742188  0.001178    1.0
33230   796.918038  16.573878  13.936967   35.576714  0.000796    1.0
33231   793.177417  38.432420  21.971979   43.905880  0.001023    1.0
33232  1325.580269  39.787790  19.585949   16.699892  0.000536    1.0
33233    93.438360  37.642631  39.051399   53.721325  0.001383    1.0
33234  1328.824614  46.727452   8.130464   21.428635  0.000477    1.0
33235   393.129443   2.106143  13.578319    5.190809  0.000303    1.0
33236   182.488594  47.219642  40.535870   40.447895  0.001193    1.0
33237  1607.598754   9.124692  38.158997   17.043930  0.000871    1.0
33238  2348.648018  11.313772 -10.708607   -4.514827  0.000242    1.0
33239   873.939276  29.892707   2.337099    5.270477  0.000120    1.0
33240   941.931599  30.636551  19.180807   24.995457  0.000656    1.0
33241   189.017421  46.072978  38.364735   16.936857  0.000873    1.0
33242   629.777904  49.356118  21.079216   22.979019  0.000649    1.0
